Name,Set code,Set name,Collector number,Foil,Rarity,Quantity,ManaBox ID,Scryfall ID,Language,Added date
Arwen's Gift,LTR,The Lord of the Rings: Tales of Middle-earth,39,normal,common,1,82969,30e1ec49-ad4f-4623-aeeb-dba07d6e6251,de,01.03.2025
Glorious Gale,LTR,The Lord of the Rings: Tales of Middle-earth,51,normal,common,1,83178,6e1057de-5710-415c-9a51-1d8bd86021a3,de,01.03.2025
Horses of the Bruinen,LTR,The Lord of the Rings: Tales of Middle-earth,55,normal,uncommon,1,83659,f7725dc2-2654-4ffb-b6b3-510ae64ec6af,de,01.03.2025
Pelargir Survivor,LTR,The Lord of the Rings: Tales of Middle-earth,64,normal,common,1,83384,aa59141a-4645-4316-b714-bbf2c139786e,de,01.03.2025
Scroll of Isildur,LTR,The Lord of the Rings: Tales of Middle-earth,69,normal,rare,1,82894,195821f4-ba3d-4412-930f-f3656b319dfd,de,01.03.2025
Elvish Mariner,LTR,The Lord of the Rings: Tales of Middle-earth,283,normal,rare,1,83199,7604d357-4196-421f-a5c3-c7cbe79f35cb,de,01.03.2025
"Elrond, Lord of Rivendell",LTR,The Lord of the Rings: Tales of Middle-earth,49,normal,uncommon,1,83369,a62a5e55-fa1b-4c70-9293-740dd513d52e,de,01.03.2025
Willow-Wind,LTR,The Lord of the Rings: Tales of Middle-earth,76,normal,common,1,82844,0adc3bff-0eb1-40e9-b954-5515babd07a3,de,01.03.2025
Nimble Hobbit,LTR,The Lord of the Rings: Tales of Middle-earth,23,normal,common,1,83479,c4cd0756-7bf3-4cb6-9687-1f9346b0bb92,de,01.03.2025
Eastfarthing Farmer,LTR,The Lord of the Rings: Tales of Middle-earth,8,normal,common,1,82944,26bb65ba-d605-4b79-a700-4a08ec5a90b4,de,01.03.2025
Reprieve,LTR,The Lord of the Rings: Tales of Middle-earth,26,normal,uncommon,1,82902,1bd3fa8a-6c50-4f7f-9ae3-0810eec5e3db,de,01.03.2025
Hobbit's Sting,LTR,The Lord of the Rings: Tales of Middle-earth,20,normal,common,1,82820,019eab42-9e0c-4958-ac97-74d3db5580f3,de,01.03.2025
Took Reaper,LTR,The Lord of the Rings: Tales of Middle-earth,35,normal,common,1,82913,1da7fc15-f894-496e-ba18-a02d42e9bedc,de,01.03.2025
Samwise the Stouthearted,LTR,The Lord of the Rings: Tales of Middle-earth,28,normal,uncommon,1,82922,214c270e-29ca-4d69-bea6-9252ae7707ad,de,01.03.2025
Rosie Cotton of South Lane,LTR,The Lord of the Rings: Tales of Middle-earth,27,normal,uncommon,1,83198,75338f49-1f02-4333-87e4-5779ef14e688,de,01.03.2025
Slip On the Ring,LTR,The Lord of the Rings: Tales of Middle-earth,31,normal,common,1,82961,2e20c2b8-ffe3-4d14-8588-f89719358e3d,de,01.03.2025
Horn of Gondor,LTR,The Lord of the Rings: Tales of Middle-earth,240,normal,rare,1,83400,b14eaeec-d7ce-462a-90d3-2ae5ff605fdb,de,01.03.2025
"Saradoc, Master of Buckland",LTR,The Lord of the Rings: Tales of Middle-earth,282,normal,rare,1,83372,a65a1fb5-cc2c-4556-b109-05c3d966ded9,de,01.03.2025
Escape from Orthanc,LTR,The Lord of the Rings: Tales of Middle-earth,12,normal,common,1,83644,f4ff3330-dcca-4435-87e7-871be91a68b0,de,01.03.2025
Bill the Pony,LTR,The Lord of the Rings: Tales of Middle-earth,3,normal,uncommon,1,83328,9ac68519-ed7f-4f38-9549-c02975f88eed,de,01.03.2025
Battle-Scarred Goblin,LTR,The Lord of the Rings: Tales of Middle-earth,115,normal,common,1,83436,b91859de-1983-4c9c-a9e6-289c7dba1eb4,de,01.03.2025
"Gimli, Counter of Kills",LTR,The Lord of the Rings: Tales of Middle-earth,129,normal,uncommon,1,82948,28b41c48-0715-49d9-98e5-e82b706da816,de,01.03.2025
"Fear, Fire, Foes!",LTR,The Lord of the Rings: Tales of Middle-earth,125,normal,uncommon,1,82995,37be98a4-0cba-46b4-be93-a9805fe77160,de,01.03.2025
Gimli's Fury,LTR,The Lord of the Rings: Tales of Middle-earth,131,normal,common,1,83627,efde011d-8732-49b3-9204-8b114a3d81ba,de,01.03.2025
Erebor Flamesmith,LTR,The Lord of the Rings: Tales of Middle-earth,122,normal,common,1,83086,552730c5-e3a6-468f-91b2-82c272dda400,de,01.03.2025
Swarming of Moria,LTR,The Lord of the Rings: Tales of Middle-earth,150,normal,common,1,82842,0a1bd073-4351-4c56-9b07-4430d0d83084,de,01.03.2025
"Grishnákh, Brash Instigator",LTR,The Lord of the Rings: Tales of Middle-earth,134,normal,uncommon,1,83136,6385e769-f805-499d-9f47-494533362152,de,01.03.2025
Olog-hai Crusher,LTR,The Lord of the Rings: Tales of Middle-earth,140,normal,common,1,83476,c33bf593-62e0-491a-a31a-328bce6d8735,de,01.03.2025
Assault on Osgiliath,LTR,The Lord of the Rings: Tales of Middle-earth,285,normal,rare,1,82934,2549b70a-6bd0-4c9b-96b7-4ab775a30cd3,de,01.03.2025
"Éomer, Marshal of Rohan",LTR,The Lord of the Rings: Tales of Middle-earth,120,normal,rare,1,82845,0bd31ce9-9551-4efe-8bd2-b97d8efbf75e,de,01.03.2025
Foray of Orcs,LTR,The Lord of the Rings: Tales of Middle-earth,128,normal,uncommon,1,83116,5fea0c66-c776-4dc7-a235-f3822521cacd,de,01.03.2025
Quarrel's End,LTR,The Lord of the Rings: Tales of Middle-earth,141,normal,common,1,83101,5a7e61a6-c602-4089-ae45-828d8e516a63,de,01.03.2025
Uruk-hai Berserker,LTR,The Lord of the Rings: Tales of Middle-earth,112,normal,common,1,83302,936421a0-2c2a-4410-941d-4e6b88166bd1,de,28.03.2025
Nazgûl,LTR,The Lord of the Rings: Tales of Middle-earth,100,normal,uncommon,1,83245,833936c6-9381-4c0b-a81c-4a938be95040,de,28.03.2025
Claim the Precious,LTR,The Lord of the Rings: Tales of Middle-earth,81,normal,common,1,82862,121c12c4-83ea-463e-8fdf-30718968a2bd,de,28.03.2025
Gollum's Bite,LTR,The Lord of the Rings: Tales of Middle-earth,85,normal,uncommon,1,82900,1b1e790e-ff82-4888-8aee-9986c646241a,de,28.03.2025
Shelob's Ambush,LTR,The Lord of the Rings: Tales of Middle-earth,108,normal,common,1,82941,25e69fa8-7339-4bfa-8e35-9cbfe0001d8b,de,28.03.2025
Mordor Muster,LTR,The Lord of the Rings: Tales of Middle-earth,96,normal,common,1,83385,aae2f15a-0629-453e-992c-a199af194a3c,de,28.03.2025
"Gollum, Patient Plotter",LTR,The Lord of the Rings: Tales of Middle-earth,84,normal,uncommon,1,83069,4ddda7d4-0226-404f-8418-f1f5720dcef8,de,28.03.2025
"Gothmog, Morgul Lieutenant",LTR,The Lord of the Rings: Tales of Middle-earth,87,normal,uncommon,1,83353,a1c10e93-88eb-46b9-8adc-583661807990,de,28.03.2025
Ringwraiths,LTR,The Lord of the Rings: Tales of Middle-earth,284,normal,rare,1,82953,2a8495c3-96cf-40ab-b68a-1b5711b7659e,de,28.03.2025
Call of the Ring,LTR,The Lord of the Rings: Tales of Middle-earth,79,normal,rare,1,83376,a92a2c5a-e450-494a-b23b-7ac0a6c50535,de,28.03.2025
Cirith Ungol Patrol,LTR,The Lord of the Rings: Tales of Middle-earth,80,normal,common,1,83215,7cd03837-37cc-4f6c-8e22-e3b0ff635462,de,28.03.2025
Nasty End,LTR,The Lord of the Rings: Tales of Middle-earth,99,normal,common,1,83477,c34f88d7-15a1-434f-88d7-3d4fcf406d54,de,28.03.2025
Stew the Coneys,LTR,The Lord of the Rings: Tales of Middle-earth,189,normal,uncommon,1,83455,bcc7c41c-f416-457e-91ba-1f338f45eeac,de,28.03.2025
Galadhrim Bow,LTR,The Lord of the Rings: Tales of Middle-earth,167,normal,common,1,83340,9df34f21-798f-440d-8b09-ec5b5c0b8c12,de,28.03.2025
Pippin's Bravery,LTR,The Lord of the Rings: Tales of Middle-earth,182,normal,common,1,83453,bc60dc65-6813-4d57-877b-df195ed00d00,de,28.03.2025
Peregrin Took,LTR,The Lord of the Rings: Tales of Middle-earth,181,normal,uncommon,1,83648,f5baee8d-88e7-4468-94a9-66ca8e2caf15,de,28.03.2025
Enraged Huorn,LTR,The Lord of the Rings: Tales of Middle-earth,162,normal,common,1,83383,a9b48836-6d37-46eb-8c41-a3eeecc72ae1,de,28.03.2025
Wose Pathfinder,LTR,The Lord of the Rings: Tales of Middle-earth,190,normal,common,1,83144,6589b339-9067-4e9b-bfdb-c49f8b3ef2d4,de,28.03.2025
Meriadoc Brandybuck,LTR,The Lord of the Rings: Tales of Middle-earth,177,normal,uncommon,1,83266,885a3277-ef10-4dcf-ac63-eb8971cd627c,de,28.03.2025
Brandywine Farmer,LTR,The Lord of the Rings: Tales of Middle-earth,155,normal,common,1,82904,1c24b5fa-506d-4eaf-881b-bc282c74a16c,de,28.03.2025
Last March of the Ents,LTR,The Lord of the Rings: Tales of Middle-earth,172,normal,mythic,1,83227,7f1b99e0-ffb7-4f98-8ee5-4357bb79dd2e,de,28.03.2025
Elanor Gardner,LTR,The Lord of the Rings: Tales of Middle-earth,286,normal,rare,1,83124,6165eb73-49a8-4337-aa5d-7d9d48b916c9,de,28.03.2025
"Quickbeam, Upstart Ent",LTR,The Lord of the Rings: Tales of Middle-earth,183,normal,uncommon,1,83434,b889037f-b95f-4756-80aa-04097d2818c3,de,28.03.2025
Revive the Shire,LTR,The Lord of the Rings: Tales of Middle-earth,185,normal,common,1,83045,46b7f493-1b57-4b07-8510-30703282f879,de,28.03.2025
